Hora de inicio,Número de ordeño,Duración (mm:ss),Producción (kg),Intervalo de ordeño (hh:mm),Duracion de Incremento,Duracion de Decremento,Tiempo de Incremento,Tiempo de Decremento,Ubre,Pezón,Destino Leche,Razón de la desviación,Programa de lavado,MS,Usuario,Tipo de evento,Fecha del evento,Descripción,Usuario,Comentario,Num Lactacion
20/02/2025 22:32,4,06:24,12,06:06,3.1,2.95,2.96,2.99,0,,Tanque,,,VMS 2,,,,,,,
21/02/2025 07:58,1,09:11,20.32,09:19,5.34,4.67,5.04,5.27,0,,Tanque,,,VMS 2,,,,,,,
21/02/2025 20:25,2,09:29,23.49,12:18,6.02,5.88,5.6,5.99,0,,Tanque,,,VMS 2,,,,,,,
22/02/2025 03:46,1,06:53,15.67,07:11,4.09,3.83,3.67,4.08,0,,Tanque,,,VMS 2,,,,,,,
22/02/2025 11:28,2,06:22,15.76,07:35,4.08,3.9,3.45,4.33,0,,Tanque,,,VMS 2,,,,,,,
22/02/2025 19:48,3,07:37,18.1,08:13,4.67,4.36,4.39,4.68,0,,Tanque,,,VMS 2,,,,,,,
23/02/2025 02:12,1,05:52,13.09,06:16,3.38,3.16,3.15,3.4,0,,Tanque,,,VMS 2,,,,,,,
23/02/2025 11:22,2,08:41,19.85,09:04,5.15,4.78,4.76,5.16,0,,Tanque,,,VMS 2,,,,,,,
23/02/2025 17:58,3,07:01,14.52,06:27,3.7,3.39,3.33,4.1,0,,Tanque,,,VMS 2,,,,,,,
24/02/2025 02:42,1,07:26,18.99,08:36,4.87,4.45,4.34,5.33,0,,Tanque,,,VMS 2,,,,,,,
24/02/2025 12:11,2,08:24,19.9,09:22,4.95,4.66,4.58,5.71,0,,Tanque,,,VMS 2,,,,,,,
24/02/2025 19:16,3,06:38,14.91,06:56,3.64,3.37,3.53,4.37,0,,Tanque,,,VMS 2,,,,,,,
25/02/2025 03:26,1,07:30,18.17,08:03,4.49,4.36,4.19,5.13,0,,Tanque,,,VMS 2,,,,,,,
25/02/2025 13:29,2,07:53,21.71,09:55,5.44,5.13,4.87,6.27,0,,Tanque,,,VMS 2,,,,,,,
25/02/2025 21:56,3,07:48,16.93,08:19,4.26,3.97,4.06,4.64,0,,Tanque,,,VMS 2,,,,,,,
26/02/2025 08:11,1,10:54,21.16,10:07,5.33,5.26,4.91,5.66,0,,Tanque,,,VMS 2,,,,,,,
26/02/2025 15:36,2,06:18,13.85,07:13,3.46,3.32,3.21,3.86,0,,Tanque,,,VMS 2,,,,,,,
26/02/2025 22:57,3,11:03,10.82,07:15,3.26,3.54,0,4.02,0,,Tanque,,,VMS 2,,,,,,,
27/02/2025 07:04,1,10:44,19.88,07:55,4.65,3.77,6.85,4.61,0,,Tanque,,,VMS 2,,,,,,,
27/02/2025 14:52,2,06:10,14.41,07:36,3.57,3.38,3.44,4.02,0,,Tanque,,,VMS 2,,,,,,,
27/02/2025 20:48,3,07:15,10.58,05:50,2.82,2.7,2.41,2.65,0,,Tanque,,,VMS 2,,,,,,,
28/02/2025 07:20,1,09:00,20.08,10:24,5.07,4.69,4.59,5.73,0,,Tanque,,,VMS 2,,,,,,,
28/02/2025 13:40,2,05:44,11.62,06:10,3.04,2.97,2.64,2.97,0,,Tanque,,,VMS 2,,,,,,,
28/02/2025 18:55,3,04:52,8.12,05:09,2.12,1.87,1.95,2.18,0,,Tanque,,,VMS 2,,,,,,,
01/03/2025 02:05,1,07:08,14.75,07:05,3.87,3.52,3.47,3.89,0,,Tanque,,,VMS 2,,,,,,,
01/03/2025 11:31,2,08:19,21,09:18,5.24,4.99,4.86,5.91,0,,Tanque,,,VMS 2,,,,,,,
01/03/2025 19:11,3,06:54,15.63,07:31,3.99,3.86,3.63,4.15,0,,Tanque,,,VMS 2,,,,,,,
02/03/2025 00:44,1,06:10,10.84,05:25,2.74,2.62,2.57,2.91,0,,Tanque,,,VMS 2,,,,,,,
02/03/2025 09:17,2,09:28,18.55,08:27,4.68,4.4,4.26,5.21,0,,Tanque,,,VMS 2,,,,,,,
02/03/2025 17:13,3,07:47,16.09,07:46,4.26,3.65,3.9,4.28,0,,Tanque,,,VMS 2,,,,,,,
03/03/2025 00:55,1,07:07,14.5,07:34,3.68,3.45,3.57,3.8,0,,Tanque,,,VMS 2,,,,,,,
03/03/2025 08:08,2,07:56,15.12,07:05,4.01,3.49,3.48,4.14,0,,Tanque,,,VMS 2,,,,,,,
03/03/2025 16:32,3,08:21,17.65,08:16,4.37,4.28,4.25,4.75,0,,Tanque,,,VMS 2,,,,,,,
03/03/2025 22:10,4,05:45,10.38,05:30,2.59,2.52,2.5,2.77,0,,Tanque,,,VMS 2,,,,,,,
04/03/2025 06:52,1,08:24,18.21,08:35,4.82,3.99,4.47,4.93,0,,Tanque,,,VMS 2,,,,,,,
04/03/2025 17:58,2,11:27,20.47,10:57,5.45,4.38,4.93,5.71,0,,Tanque,,,VMS 2,,,,,,,
05/03/2025 01:03,1,07:39,15.38,06:53,3.96,3.74,3.76,3.92,0,,Tanque,,,VMS 2,,,,,,,
05/03/2025 11:09,2,07:49,18.98,09:58,4.96,4.25,4.55,5.22,0,,Tanque,,,VMS 2,,,,,,,
05/03/2025 17:45,3,06:01,12.66,06:28,3.24,3.03,3.3,3.09,0,,Tanque,,,VMS 2,,,,,,,
06/03/2025 00:56,1,06:24,13.19,07:04,3.39,3.13,3.08,3.59,0,,Tanque,,,VMS 2,,,,,,,
06/03/2025 10:28,2,07:42,19.37,09:25,4.96,4.7,4.66,5.05,0,,Tanque,,,VMS 2,,,,,,,
06/03/2025 22:46,3,09:19,17.87,12:10,4.8,4.51,4.35,4.21,0,,Tanque,,,VMS 2,,,,,,,
07/03/2025 06:27,1,06:12,13.84,07:31,3.73,3.29,3.31,3.51,0,,Tanque,,,VMS 2,,,,,,,
07/03/2025 11:58,2,05:29,11.08,05:25,2.8,2.7,2.65,2.93,0,,Tanque,,,VMS 2,,,,,,,
08/03/2025 00:27,1,10:37,25.27,12:23,6.54,5.9,6.16,6.67,0,,Tanque,,,VMS 2,,,,,,,
08/03/2025 10:08,2,08:58,18.93,09:30,5.13,4.22,4.68,4.9,0,,Tanque,,,VMS 2,,,,,,,
08/03/2025 17:44,3,07:39,14.17,07:26,3.79,3.34,3.53,3.51,0,,Tanque,,,VMS 2,,,,,,,
09/03/2025 02:11,1,07:52,18.43,08:19,4.73,4.54,3.94,5.22,0,,Tanque,,,VMS 2,,,,,,,
09/03/2025 13:48,2,10:32,24.58,11:29,6.48,5.09,6.24,6.77,0,,Tanque,,,VMS 2,,,,,,,
09/03/2025 22:08,3,06:47,15.3,08:09,3.75,3.61,3.76,4.18,0,,Tanque,,,VMS 2,,,,,,,
10/03/2025 07:01,1,08:01,18.92,08:46,4.74,4.47,4.41,5.3,0,,Tanque,,,VMS 2,,,,,,,
10/03/2025 16:01,2,07:30,17.89,08:51,4.62,4.46,4.07,4.74,0,,Tanque,,,VMS 2,,,,,,,
10/03/2025 23:12,3,07:31,15.14,07:03,3.96,3.51,3.54,4.13,0,"DI,DD,TD",Tanque,,,VMS 2,,,,,,,
11/03/2025 08:21,1,07:57,19.53,09:00,4.95,4.6,4.45,5.53,0,,Tanque,,,VMS 2,,,,,,,
12/03/2025 00:36,1,12:46,27.21,16:06,7.1,5.33,6.96,7.82,0,,Tanque,,,VMS 2,,,,,,,
12/03/2025 07:40,2,06:56,14.97,06:51,4.02,3.46,3.81,3.68,0,,Tanque,,,VMS 2,,,,,,,
12/03/2025 22:33,3,10:43,25.43,14:46,5.94,5.36,6.65,7.48,0,,Tanque,,,VMS 2,,,,,,,
13/03/2025 09:59,1,09:03,22.56,11:15,6.18,4.46,5.61,6.31,0,,Tanque,,,VMS 2,,,,,,,
14/03/2025 01:25,1,10:36,27.48,15:16,7.38,5.83,6.66,7.61,0,,Tanque,,,VMS 2,,,,,,,
14/03/2025 07:56,2,06:22,13.68,06:20,3.51,3.3,3.16,3.71,0,,Tanque,,,VMS 2,,,,,,,
14/03/2025 15:07,3,05:59,15.56,07:04,4.1,3.68,3.47,4.31,0,,Tanque,,,VMS 2,,,,,,,
15/03/2025 01:18,1,07:59,20.65,10:04,5.32,4.64,4.95,5.74,0,,Tanque,,,VMS 2,,,,,,,
15/03/2025 05:55,2,05:32,9.04,04:29,2.34,2.22,2.19,2.29,0,,Tanque,,,VMS 2,,,,,,,
15/03/2025 17:13,3,10:24,23.93,11:12,6.05,5.7,5.35,6.83,0,,Tanque,,,VMS 2,,,,,,,
16/03/2025 03:35,1,09:28,22.4,10:10,5.47,5.01,5.07,6.85,0,,Tanque,,,VMS 2,,,,,,,
16/03/2025 14:19,2,07:57,22,10:35,5.45,5.28,4.9,6.37,0,,Tanque,,,VMS 2,,,,,,,
17/03/2025 02:33,1,08:21,21.45,12:05,5.71,4.5,5.42,5.82,0,,Tanque,,,VMS 2,,,,,,,
17/03/2025 10:36,2,06:35,15.52,07:54,4.11,3.62,3.55,4.24,0,,Tanque,,,VMS 2,,,,,,,
17/03/2025 19:58,3,06:54,15.53,09:15,3.99,3.48,3.68,4.38,0,,Tanque,,,VMS 2,,,,,,,
18/03/2025 09:32,1,07:22,16.33,13:26,4.13,3.55,3.76,4.89,0,,Tanque,,,VMS 2,,,,,,,
18/03/2025 15:37,2,04:57,9.16,05:57,2.27,2.09,2.1,2.7,0,,Tanque,,,VMS 2,,,,,,,
18/03/2025 23:26,3,07:09,13.3,07:44,3.4,2.99,3.19,3.72,0,,Tanque,,,VMS 2,,,,,,,
19/03/2025 07:43,1,06:42,16.35,08:09,4.08,3.74,3.71,4.82,0,,Tanque,,,VMS 2,,,,,,,
19/03/2025 18:10,2,06:34,17.4,10:19,4.45,3.93,4.08,4.94,0,,Tanque,,,VMS 2,,,,,,,
19/03/2025 23:45,3,05:05,8.73,05:28,2.21,2.03,2.12,2.37,0,,Tanque,,,VMS 2,,,,,,,
20/03/2025 09:55,1,07:53,19.1,10:04,5.01,3.91,4.52,5.66,0,,Tanque,,,VMS 2,,,,,,,
20/03/2025 18:39,2,06:55,15.47,08:36,3.91,3.65,3.57,4.34,0,,Tanque,,,VMS 2,,,,,,,
21/03/2025 05:25,1,08:34,22.25,10:39,5.52,4.96,5.15,6.62,0,,Tanque,,,VMS 2,,,,,,,
21/03/2025 12:25,2,05:52,13.15,06:50,3.38,3.15,3.08,3.54,0,,Tanque,,,VMS 2,,,,,,,
21/03/2025 19:05,3,05:54,12.51,06:34,3.14,2.91,2.85,3.61,0,,Tanque,,,VMS 2,,,,,,,
22/03/2025 02:18,1,07:50,14.75,07:07,3.72,3.26,3.33,4.44,0,,Tanque,,,VMS 2,,,,,,,
22/03/2025 08:40,2,07:03,13.33,06:14,3.36,3.08,3,3.89,0,,Tanque,,,VMS 2,,,,,,,
22/03/2025 17:20,3,07:02,18.11,08:32,4.65,4.32,4.33,4.81,0,,Tanque,,,VMS 2,,,,,,,
22/03/2025 23:54,4,02:21,0,06:27,0,0,0,0,0,,Tanque,,,VMS 2,,,,,,,
23/03/2025 06:38,1,12:28,25.05,06:41,6.37,5.58,6.15,6.95,0,,Tanque,,,VMS 2,,,,,,,
23/03/2025 17:22,2,08:57,22.49,10:32,5.78,5.28,5.2,6.23,0,,Tanque,,,VMS 2,,,,,,,
24/03/2025 02:34,1,07:12,17.16,09:02,4.17,4.16,3.92,4.91,0,,Tanque,,,VMS 2,,,,,,,
24/03/2025 18:55,2,10:00,30.21,16:13,7.89,6.25,7.48,8.59,0,,Tanque,,,VMS 2,,,,,,,
25/03/2025 03:42,1,06:20,18.27,08:36,4.15,4.81,3.78,5.53,0,,Tanque,,,VMS 2,,,,,,,
25/03/2025 11:06,2,06:55,11.75,07:18,3.83,3.87,0,4.05,0,,Tanque,,,VMS 2,,,,,,,
25/03/2025 18:28,3,08:39,17.6,07:14,3.71,3.25,6.48,4.16,0,,Tanque,,,VMS 2,,,,,,,
26/03/2025 02:44,1,06:23,16.96,08:07,4.29,3.98,3.81,4.88,0,,Tanque,,,VMS 2,,,,,,,
26/03/2025 11:28,2,06:09,17.6,08:37,4.5,4.22,4.04,4.84,0,,Tanque,,,VMS 2,,,,,,,
26/03/2025 23:34,3,08:25,25.24,11:59,6.37,5.81,5.56,7.5,0,,Tanque,,,VMS 2,,,,,,,
27/03/2025 05:41,1,06:30,9.98,05:58,3.41,3.1,2.88,0.59,0,DI,Tanque,,,VMS 2,,,,,,,
27/03/2025 12:29,2,08:53,18.19,06:41,3.65,3.49,3.31,7.74,0,,Tanque,,,VMS 2,,,,,,,
27/03/2025 23:56,1,08:48,22.17,11:17,5.7,5.12,5.04,6.31,0,,Tanque,,,VMS 2,,,,,,,
28/03/2025 06:27,2,06:01,13.6,06:23,3.59,3.03,3,3.98,0,,Tanque,,,VMS 2,,,,,,,
28/03/2025 19:13,3,09:26,24.84,12:39,6.27,5.99,5.73,6.85,0,,Tanque,,,VMS 2,,,,,,,
29/03/2025 02:58,1,06:16,16.01,07:35,4.08,3.58,3.62,4.73,0,,Tanque,,,VMS 2,,,,,,,
29/03/2025 16:35,2,10:33,25.8,13:31,6.14,6.13,6.07,7.46,0,,Tanque,,,VMS 2,,,,,,,
29/03/2025 22:17,3,05:45,11.84,05:31,2.82,2.73,2.62,3.67,0,,Tanque,,,VMS 2,,,,,,,
30/03/2025 09:02,1,08:09,22.22,10:39,5.44,5.13,5.12,6.53,0,,Tanque,,,VMS 2,,,,,,,
30/03/2025 17:26,2,06:58,17.23,08:15,4.27,3.95,3.88,5.13,0,,Tanque,,,VMS 2,,,,,,,
31/03/2025 00:44,1,06:16,14.41,07:10,3.67,3.19,3.31,4.24,0,,Tanque,,,VMS 2,,,,,,,
31/03/2025 08:57,2,06:49,17.37,08:07,4.39,3.9,4.07,5.01,0,,Tanque,,,VMS 2,,,,,,,
31/03/2025 19:12,3,08:19,19.75,10:08,4.84,4.48,4.54,5.89,0,,Tanque,,,VMS 2,,,,,,,
01/04/2025 02:34,1,06:33,15.13,07:13,3.78,3.67,3.49,4.19,0,,Tanque,,,VMS 2,,,,,,,
01/04/2025 11:52,2,07:21,19.43,09:11,4.83,4.5,4.45,5.65,0,,Tanque,,,VMS 2,,,,,,,
01/04/2025 22:34,3,08:25,19.67,10:34,5.15,4.51,4.76,5.25,0,,Tanque,,,VMS 2,,,,,,,
02/04/2025 06:45,1,06:36,16.83,08:02,4.36,4.11,3.93,4.43,0,,Tanque,,,VMS 2,,,,,,,
02/04/2025 18:38,2,09:27,22.11,11:47,5.52,5.22,5.17,6.2,0,,Tanque,,,VMS 2,,,,,,,
03/04/2025 01:00,1,05:40,12.7,06:12,3.31,3.04,3.02,3.33,0,,Tanque,,,VMS 2,,,,,,,
03/04/2025 06:34,2,05:43,11.1,05:27,2.86,2.64,2.73,2.87,0,,Tanque,,,VMS 2,,,,,,,
03/04/2025 19:02,3,09:42,25.75,12:22,6.6,6.11,6,7.04,0,,Tanque,,,VMS 2,,,,,,,
04/04/2025 02:58,1,10:27,14.93,07:46,3.9,3.73,3.39,3.91,0,,Tanque,,,VMS 2,,,,,,,
04/04/2025 08:54,2,05:38,11.64,05:45,2.95,2.76,2.84,3.09,0,,Tanque,,,VMS 2,,,,,,,
04/04/2025 17:24,3,07:20,17.23,08:24,4.31,4.11,3.96,4.85,0,,Tanque,,,VMS 2,,,,,,,
05/04/2025 00:36,1,05:30,12.82,07:03,3.29,2.93,3.01,3.59,0,,Tanque,,,VMS 2,,,,,,,
05/04/2025 11:36,2,07:51,21.64,10:54,5.59,4.93,5.05,6.07,0,,Tanque,,,VMS 2,,,,,,,
05/04/2025 18:30,3,05:52,14.7,06:45,3.75,3.43,3.39,4.13,0,,Tanque,,,VMS 2,,,,,,,
06/04/2025 01:32,1,06:26,14.57,06:56,3.85,3.3,3.54,3.88,0,,Tanque,,,VMS 2,,,,,,,
06/04/2025 17:28,2,10:52,28.25,15:49,6.91,6.83,6.58,7.93,0,,Tanque,,,VMS 2,,,,,,,
07/04/2025 00:38,1,07:30,15.32,06:58,3.96,4.05,3.4,3.91,0,,Tanque,,,VMS 2,,,,,,,
07/04/2025 07:38,2,06:09,13.08,06:52,3.6,3.02,3,3.46,0,,Tanque,,,VMS 2,,,,,,,
07/04/2025 18:03,3,08:04,20.24,10:19,5.15,4.37,4.71,6.01,0,,Tanque,,,VMS 2,,,,,,,
08/04/2025 03:45,1,07:53,18.8,09:33,5.02,4.62,4.56,4.6,0,,Tanque,,,VMS 2,,,,,,,
08/04/2025 13:15,2,07:00,16.83,09:21,4.39,4.24,3.96,4.24,0,,Tanque,,,VMS 2,,,,,,,
08/04/2025 20:56,3,06:07,12.48,07:33,3.32,2.91,2.98,3.27,0,,Tanque,,,VMS 2,,,,,,,
09/04/2025 04:29,1,06:44,15.13,07:26,3.99,3.53,3.51,4.1,0,,Tanque,,,VMS 2,,,,,,,
09/04/2025 13:57,2,07:10,19.1,09:22,4.93,4.64,4.31,5.22,0,,Tanque,,,VMS 2,,,,,,,
09/04/2025 22:32,3,06:52,15.92,08:27,4.05,3.68,3.74,4.45,0,,Tanque,,,VMS 2,,,,,,,
10/04/2025 08:46,1,09:37,15.31,10:07,5.47,4.89,4.95,0,0,,Tanque,,,VMS 2,,,,,,,
10/04/2025 15:03,2,10:14,16.78,06:07,2.94,2.74,2.84,8.26,0,TD,Tanque,,,VMS 2,,,,,,,
10/04/2025 23:32,3,08:30,15.56,08:19,4.05,3.7,3.56,4.25,0,,Tanque,,,VMS 2,,,,,,,
11/04/2025 07:42,1,07:13,15.19,08:01,4.03,3.53,3.68,3.95,0,,Tanque,,,VMS 2,,,,,,,
11/04/2025 16:38,2,07:50,17.75,08:48,4.57,4.09,4.04,5.05,0,,Tanque,,,VMS 2,,,,,,,
12/04/2025 03:40,1,10:24,19.98,10:54,5.21,4.27,4.78,5.72,0,,Tanque,,,VMS 2,,,,,,,
12/04/2025 09:49,2,06:47,12.85,05:58,3.45,3.09,2.97,3.34,0,,Tanque,,,VMS 2,,,,,,,
12/04/2025 17:33,3,08:17,15.77,07:37,4.14,3.58,3.74,4.31,0,,Tanque,,,VMS 2,,,,,,,
13/04/2025 00:57,1,07:10,13.75,07:15,3.61,3.21,3.22,3.71,0,,Tanque,,,VMS 2,,,,,,,
13/04/2025 08:04,2,07:08,14.56,06:59,3.74,3.33,3.33,4.16,0,,Tanque,,,VMS 2,,,,,,,
13/04/2025 16:33,3,08:02,16.37,08:21,4.31,3.62,3.84,4.6,0,,Tanque,,,VMS 2,,,,,,,
13/04/2025 23:40,4,10:41,9.7,06:59,3.11,3,0,3.59,0,,Tanque,,,VMS 2,,,,,,,
14/04/2025 08:03,1,12:20,19.68,08:11,4.57,3.97,6.47,4.67,0,,Tanque,,,VMS 2,,,,,,,
14/04/2025 20:17,2,09:37,22.87,12:01,5.82,5.39,5.3,6.36,0,,Tanque,,,VMS 2,,,,,,,
15/04/2025 02:40,1,05:31,12.43,06:13,3.23,2.84,2.8,3.56,0,,Tanque,,,VMS 2,,,,,,,
15/04/2025 10:35,2,06:50,14.88,07:49,3.85,3.55,3.22,4.26,0,,Tanque,,,VMS 2,,,,,,,
15/04/2025 18:22,3,06:20,13.99,07:40,3.53,3.29,3.32,3.85,0,,Tanque,,,VMS 2,,,,,,,
16/04/2025 01:23,1,05:50,13.58,06:54,3.53,3.16,2.99,3.9,0,,Tanque,,,VMS 2,,,,,,,
16/04/2025 09:08,2,06:40,15.86,07:38,4.08,3.81,3.56,4.41,0,,Tanque,,,VMS 2,,,,,,,
16/04/2025 17:06,3,07:32,16.41,07:51,4.1,3.66,3.67,4.98,0,,Tanque,,,VMS 2,,,,,,,
17/04/2025 00:50,1,08:58,15.64,07:36,4.11,3.41,3.58,4.54,0,,Tanque,,,VMS 2,,,,,,,
17/04/2025 08:38,2,07:44,15.46,07:38,3.97,3.5,3.58,4.41,0,,Tanque,,,VMS 2,,,,,,,
17/04/2025 16:35,3,07:00,16.32,07:50,4.11,3.83,3.74,4.64,0,,Tanque,,,VMS 2,,,,,,,
18/04/2025 02:33,1,08:51,18.63,09:50,4.78,4.18,4.37,5.3,0,,Tanque,,,VMS 2,,,,,,,
18/04/2025 12:07,2,07:26,19.29,09:24,4.85,4.56,4.58,5.3,0,,Tanque,,,VMS 2,,,,,,,
19/04/2025 01:00,1,09:02,22.79,12:45,5.61,4.73,5.55,6.9,0,,Tanque,,,VMS 2,,,,,,,
19/04/2025 06:41,2,05:06,10.45,05:31,2.71,2.46,2.45,2.83,0,,Tanque,,,VMS 2,,,,,,,
19/04/2025 19:41,3,10:18,22.96,12:55,5.62,5.57,5.33,6.44,0,,Tanque,,,VMS 2,,,,,,,
20/04/2025 03:38,1,06:25,14.47,07:45,3.73,3.26,3.37,4.11,0,,Tanque,,,VMS 2,,,,,,,
20/04/2025 14:01,2,08:19,19.52,10:16,4.91,4.8,4.64,5.17,0,,Tanque,,,VMS 2,,,,,,,
20/04/2025 23:13,3,10:16,11.94,09:03,3.85,3.74,0,4.35,0,,Tanque,,,VMS 2,,,,,,,
21/04/2025 08:47,1,11:48,21.65,09:24,4.85,4.06,7.48,5.26,0,,Tanque,,,VMS 2,,,,,,,
21/04/2025 14:49,2,09:29,11.21,05:49,2.77,3.05,2.32,3.07,1,DI,Tanque,,,VMS 2,,,,,,,
22/04/2025 03:21,1,11:56,17.11,12:22,5.56,5.18,0,6.37,1,DI,Tanque,,,VMS 2,,,,,,,
22/04/2025 17:28,2,11:38,26.74,13:55,6.01,5.62,8.16,6.95,1,,Tanque,,,VMS 2,,,,,,,
23/04/2025 03:43,1,15:09,13.4,10:03,4.7,4.25,0,4.45,0,,Tanque,,,VMS 2,,,,,,,
23/04/2025 17:39,2,08:06,23.47,13:41,6.09,5.14,5.25,6.99,0,,Tanque,,,VMS 2,,,,,,,
24/04/2025 03:45,1,06:05,14.97,09:57,4.12,3.73,2.81,4.31,0,,Tanque,,,VMS 2,,,,,,,
24/04/2025 12:17,2,06:02,14.8,08:25,4.16,3.81,2.37,4.46,0,,Drenaje,,Local Aclarado,VMS 2,,,,,,,
24/04/2025 18:20,3,04:51,8.88,05:57,2.42,2.25,1.62,2.59,0,,Drenaje,,Local Aclarado,VMS 2,,,,,,,
25/04/2025 02:12,1,05:56,13.92,07:47,3.8,3.49,2.4,4.23,0,,Drenaje,,Local Aclarado,VMS 2,,,,,,,
25/04/2025 16:59,2,09:33,25.72,14:40,6.88,6.27,5.22,7.35,0,,Drenaje,,Local Aclarado,VMS 2,,,,,,,
26/04/2025 05:17,1,08:13,20.78,12:08,5.62,4.94,4.21,6.01,0,,Drenaje,,Local Aclarado,VMS 2,,,,,,,
26/04/2025 19:27,2,09:22,24.6,14:01,6.35,6.13,5.14,6.98,0,,Drenaje,,Local Aclarado,VMS 2,,,,,,,
27/04/2025 05:21,1,08:17,17.69,09:45,4.61,4.16,3.73,5.19,0,,Drenaje,,Local Aclarado,VMS 2,,,,,,,
27/04/2025 16:22,2,07:58,19.24,10:52,5.08,4.47,4.24,5.45,0,,Drenaje,,Local Aclarado,VMS 2,,,,,,,
28/04/2025 01:45,1,06:32,15.52,09:15,4.09,3.59,3.41,4.43,0,,Drenaje,,Local Aclarado,VMS 2,,,,,,,
28/04/2025 14:58,2,09:29,24.46,13:06,6.18,5.56,5.55,7.17,0,,Drenaje,,Local Aclarado,VMS 2,,,,,,,
29/04/2025 03:51,1,08:25,22.91,12:43,5.86,5.53,5.24,6.28,0,,Drenaje,,Local Aclarado,VMS 2,,,,,,,
29/04/2025 13:17,2,08:02,15.39,09:18,3.8,3.64,3.54,4.41,0,,Drenaje,,Local Aclarado,VMS 2,,,,,,,
29/04/2025 23:27,3,07:14,18.47,10:01,4.82,4.37,4.07,5.21,0,,Drenaje,,Local Aclarado,VMS 2,,,,,,,
30/04/2025 08:22,1,07:09,15.49,08:48,3.97,3.49,3.61,4.42,0,,Drenaje,,Local Aclarado,VMS 2,,,,,,,
30/04/2025 22:59,2,09:09,22.27,14:30,5.7,5.18,5.08,6.31,0,,Drenaje,,Local Aclarado,VMS 2,,,,,,,
01/05/2025 07:06,1,06:22,14.67,07:57,3.91,3.52,3.17,4.07,0,,Drenaje,,Local Aclarado,VMS 2,,,,,,,
01/05/2025 18:06,2,08:12,18.79,10:53,4.87,4.2,4.4,5.32,0,,Drenaje,,Local Aclarado,VMS 2,,,,,,,
02/05/2025 03:49,1,06:37,16.86,09:35,4.47,3.82,3.96,4.61,0,,Drenaje,,Local Aclarado,VMS 2,,,,,,,
02/05/2025 18:44,2,09:04,22.18,14:47,5.73,5.02,5.11,6.32,0,,Drenaje,,Local Aclarado,VMS 2,,,,,,,
03/05/2025 05:25,1,08:10,16.69,10:31,4.4,3.85,3.75,4.69,0,,Drenaje,,Local Aclarado,VMS 2,,,,,,,
03/05/2025 18:23,2,09:00,21.54,12:50,5.59,4.81,5.02,6.12,0,,Drenaje,,Local Aclarado,VMS 2,,,,,,,
04/05/2025 09:14,1,08:44,23.1,14:42,6.12,4.99,5.31,6.68,0,,Drenaje,,Local Aclarado,VMS 2,,,,,,,
04/05/2025 18:18,2,06:48,15.72,08:54,4.29,3.54,3.57,4.32,0,,Drenaje,,Local Aclarado,VMS 2,,,,,,,
05/05/2025 07:48,1,09:16,22.67,13:23,5.85,5.23,5.18,6.41,0,,Drenaje,,Local Aclarado,VMS 2,,,,,,,
05/05/2025 16:56,2,07:27,17.48,08:59,4.56,4.07,3.88,4.97,0,,Drenaje,,Local Aclarado,VMS 2,,,,,,,
05/05/2025 23:51,3,05:15,11.5,06:47,3.12,2.53,2.66,3.19,0,,Drenaje,,Local Aclarado,VMS 2,,,,,,,
06/05/2025 08:59,1,06:37,17.45,09:03,4.57,3.89,3.88,5.11,0,,Drenaje,,Local Aclarado,VMS 2,,,,,,,
06/05/2025 18:40,2,07:44,16.94,09:34,4.25,3.85,3.92,4.92,0,,Drenaje,,Local Aclarado,VMS 2,,,,,,,
07/05/2025 01:14,1,05:31,11.79,06:26,3.07,2.76,2.73,3.23,0,,Drenaje,,Local Aclarado,VMS 2,,,,,,,
07/05/2025 12:56,2,07:12,20.08,11:35,4.97,4.69,4.59,5.83,0,,Drenaje,,Local Aclarado,VMS 2,,,,,,,
08/05/2025 01:07,1,07:30,21.69,12:04,5.17,5.11,4.97,6.44,0,,Drenaje,,Local Aclarado,VMS 2,,,,,,,
08/05/2025 10:31,2,06:18,15.3,09:16,3.93,3.59,3.38,4.4,0,,Drenaje,,Local Aclarado,VMS 2,,,,,,,
08/05/2025 19:12,3,06:41,13.75,08:34,3.52,3.06,3.09,4.08,0,,Drenaje,,Local Aclarado,VMS 2,,,,,,,
09/05/2025 02:53,1,06:31,14.28,07:34,3.64,3.22,3.16,4.26,0,,Drenaje,,Local Aclarado,VMS 2,,,,,,,
09/05/2025 09:03,2,05:18,11.86,06:03,3.14,2.74,2.56,3.42,0,,Drenaje,,Local Aclarado,VMS 2,,,,,,,
09/05/2025 15:13,3,04:59,11.05,06:04,2.82,2.48,2.53,3.22,0,,Tanque,,,VMS 2,,,,,,,
10/05/2025 04:21,1,09:02,25.24,13:02,6.58,5.68,5.76,7.22,0,,Tanque,,,VMS 2,,,,,,,
10/05/2025 12:34,2,06:08,14.01,08:04,3.52,3.39,3.1,4,0,,Tanque,,,VMS 2,,,,,,,
10/05/2025 18:22,3,04:42,8.89,05:42,2.41,1.95,1.94,2.59,0,,Tanque,,,VMS 2,,,,,,,
11/05/2025 01:29,1,06:16,12.1,07:02,3.05,2.49,2.98,3.58,0,,Tanque,,,VMS 2,,,,,,,
11/05/2025 10:12,2,06:49,17.25,08:36,4.37,4.06,3.72,5.1,0,,Tanque,,,VMS 2,,,,,,,
11/05/2025 22:20,3,08:49,21.82,12:01,5.75,5.02,5.13,5.92,0,,Tanque,,,VMS 2,,,,,,,
